"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","HHFA","PENSIONF","PC_HHFA","A","2013",6.632064,
"BEL","HHFA","PENSIONF","PC_HHFA","A","2014",6.769623,
"BEL","HHFA","PENSIONF","PC_HHFA","A","2015",6.824803,
"BEL","HHFA","PENSIONF","PC_HHFA","A","2016",7.385561,
"BEL","HHFA","PENSIONF","PC_HHFA","A","2017",7.401056,
"BEL","HHFA","PENSIONF","PC_HHFA","A","2018",7.521831,
"BEL","HHFA","PENSIONF","PC_HHFA","A","2019",8.097831,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","1995",28.12985,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","1996",27.48795,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","1997",25.29984,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","1998",22.29409,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","1999",21.12824,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2000",21.39717,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2001",20.86137,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2002",20.46811,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2003",17.00879,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2004",13.36113,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2005",10.93991,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2006",8.525,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2007",7.822166,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2008",10.01538,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2009",10.34852,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2010",9.262637,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2011",10.08301,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2012",9.17516,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2013",7.698686,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2014",6.514592,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2015",5.424004,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2016",4.30594,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2017",3.542627,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2018",3.163068,
"BEL","HHFA","SECOTHSH","PC_HHFA","A","2019",2.752584,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","1995",22.1381,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","1996",22.941,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","1997",23.55514,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","1998",26.11477,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","1999",26.44473,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2000",24.12699,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2001",23.70887,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2002",20.31515,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2003",21.27771,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2004",23.31513,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2005",23.31298,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2006",24.32815,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2007",25.54673,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2008",22.99224,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2009",24.45543,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2010",26.65791,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2011",26.0559,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2012",25.69745,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2013",26.03105,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2014",26.19242,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2015",27.05954,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2016",26.71546,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2017",26.66545,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2018",25.92971,
"BEL","HHFA","SHOTHEQTY","PC_HHFA","A","2019",25.74289,
"CAN","HHFA","CURDEP","PC_HHFA","A","1995",27.19768,
"CAN","HHFA","CURDEP","PC_HHFA","A","1996",24.87626,
"CAN","HHFA","CURDEP","PC_HHFA","A","1997",22.46999,
"CAN","HHFA","CURDEP","PC_HHFA","A","1998",21.06712,
"CAN","HHFA","CURDEP","PC_HHFA","A","1999",19.67888,
"CAN","HHFA","CURDEP","PC_HHFA","A","2000",19.69855,
"CAN","HHFA","CURDEP","PC_HHFA","A","2001",20.81429,
"CAN","HHFA","CURDEP","PC_HHFA","A","2002",22.81402,
"CAN","HHFA","CURDEP","PC_HHFA","A","2003",22.28168,
"CAN","HHFA","CURDEP","PC_HHFA","A","2004",22.01857,
"CAN","HHFA","CURDEP","PC_HHFA","A","2005",20.54207,
"CAN","HHFA","CURDEP","PC_HHFA","A","2006",20.17893,
"CAN","HHFA","CURDEP","PC_HHFA","A","2007",20.537,
"CAN","HHFA","CURDEP","PC_HHFA","A","2008",24.14836,
"CAN","HHFA","CURDEP","PC_HHFA","A","2009",23.35365,
"CAN","HHFA","CURDEP","PC_HHFA","A","2010",22.48024,
"CAN","HHFA","CURDEP","PC_HHFA","A","2011",23.10218,
"CAN","HHFA","CURDEP","PC_HHFA","A","2012",22.60541,
"CAN","HHFA","CURDEP","PC_HHFA","A","2013",21.62195,
"CAN","HHFA","CURDEP","PC_HHFA","A","2014",20.5272,
"CAN","HHFA","CURDEP","PC_HHFA","A","2015",20.92826,
"CAN","HHFA","CURDEP","PC_HHFA","A","2016",20.6723,
"CAN","HHFA","CURDEP","PC_HHFA","A","2017",20.19281,
"CAN","HHFA","CURDEP","PC_HHFA","A","2018",21.44882,
"CAN","HHFA","CURDEP","PC_HHFA","A","2019",20.8569,
"CAN","HHFA","CURDEP","PC_HHFA","A","2020",22.06536,
"CAN","HHFA","MFSH","PC_HHFA","A","1995",8.84306,
"CAN","HHFA","MFSH","PC_HHFA","A","1996",10.61321,
"CAN","HHFA","MFSH","PC_HHFA","A","1997",12.92916,
"CAN","HHFA","MFSH","PC_HHFA","A","1998",14.43726,
"CAN","HHFA","MFSH","PC_HHFA","A","1999",16.52249,
"CAN","HHFA","MFSH","PC_HHFA","A","2000",16.1169,
"CAN","HHFA","MFSH","PC_HHFA","A","2001",16.07917,
"CAN","HHFA","MFSH","PC_HHFA","A","2002",14.12985,
"CAN","HHFA","MFSH","PC_HHFA","A","2003",14.32687,
"CAN","HHFA","MFSH","PC_HHFA","A","2004",15.21381,
"CAN","HHFA","MFSH","PC_HHFA","A","2005",16.1666,
"CAN","HHFA","MFSH","PC_HHFA","A","2006",16.88784,
"CAN","HHFA","MFSH","PC_HHFA","A","2007",16.84003,
"CAN","HHFA","MFSH","PC_HHFA","A","2008",14.87423,
"CAN","HHFA","MFSH","PC_HHFA","A","2009",15.56466,
"CAN","HHFA","MFSH","PC_HHFA","A","2010",15.42132,
"CAN","HHFA","MFSH","PC_HHFA","A","2011",15.02296,
"CAN","HHFA","MFSH","PC_HHFA","A","2012",15.48394,
"CAN","HHFA","MFSH","PC_HHFA","A","2013",16.62108,
"CAN","HHFA","MFSH","PC_HHFA","A","2014",17.52359,
"CAN","HHFA","MFSH","PC_HHFA","A","2015",18.22189,
"CAN","HHFA","MFSH","PC_HHFA","A","2016",18.98191,
"CAN","HHFA","MFSH","PC_HHFA","A","2017",19.91834,
"CAN","HHFA","MFSH","PC_HHFA","A","2018",19.92286,
"CAN","HHFA","MFSH","PC_HHFA","A","2019",20.14768,
"CAN","HHFA","MFSH","PC_HHFA","A","2020",20.65422,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","1995",7.231957,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","1996",7.613561,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","1997",6.875863,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","1998",6.269126,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","1999",6.00215,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2000",5.967589,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2001",5.45743,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2002",5.784209,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2003",4.836085,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2004",3.87854,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2005",3.52219,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2006",3.468357,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2007",3.094801,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2008",3.515276,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2009",2.969261,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2010",2.530908,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2011",2.188753,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2012",2.145111,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2013",2.051908,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2014",2.023977,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2015",2.14216,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2016",2.046127,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2017",1.913343,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2018",1.97084,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2019",1.79228,
"CAN","HHFA","SECOTHSH","PC_HHFA","A","2020",1.728631,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","1995",8.089755,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","1996",9.804023,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","1997",11.81411,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","1998",11.76116,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","1999",14.19062,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2000",14.95859,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2001",13.22989,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2002",12.66273,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2003",13.20752,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2004",13.96861,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2005",16.26466,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2006",16.51129,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2007",18.83459,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2008",14.93766,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2009",18.69699,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2010",20.28584,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2011",18.81216,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2012",19.12647,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2013",19.64646,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2014",19.76516,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2015",17.38031,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2016",18.94223,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2017",18.7593,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2018",16.94366,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2019",17.85625,
"CAN","HHFA","SHOTHEQTY","PC_HHFA","A","2020",16.78804,
"CZE","HHFA","CURDEP","PC_HHFA","A","1995",27.49137,
"CZE","HHFA","CURDEP","PC_HHFA","A","1996",29.02675,
"CZE","HHFA","CURDEP","PC_HHFA","A","1997",32.9933,
"CZE","HHFA","CURDEP","PC_HHFA","A","1998",32.95791,
"CZE","HHFA","CURDEP","PC_HHFA","A","1999",33.72065,
"CZE","HHFA","CURDEP","PC_HHFA","A","2000",36.69333,
"CZE","HHFA","CURDEP","PC_HHFA","A","2001",37.86777,
"CZE","HHFA","CURDEP","PC_HHFA","A","2002",37.14322,
"CZE","HHFA","CURDEP","PC_HHFA","A","2003",44.40644,
"CZE","HHFA","CURDEP","PC_HHFA","A","2004",44.69331,
"CZE","HHFA","CURDEP","PC_HHFA","A","2005",44.51839,
"CZE","HHFA","CURDEP","PC_HHFA","A","2006",45.19218,
"CZE","HHFA","CURDEP","PC_HHFA","A","2007",46.38783,
"CZE","HHFA","CURDEP","PC_HHFA","A","2008",48.21034,
"CZE","HHFA","CURDEP","PC_HHFA","A","2009",48.0336,
"CZE","HHFA","CURDEP","PC_HHFA","A","2010",46.87551,
"CZE","HHFA","CURDEP","PC_HHFA","A","2011",47.58533,
"CZE","HHFA","CURDEP","PC_HHFA","A","2012",46.1208,
"CZE","HHFA","CURDEP","PC_HHFA","A","2013",44.9936,
"CZE","HHFA","CURDEP","PC_HHFA","A","2014",46.0554,
"CZE","HHFA","CURDEP","PC_HHFA","A","2015",45.50041,
"CZE","HHFA","CURDEP","PC_HHFA","A","2016",46.04558,
"CZE","HHFA","CURDEP","PC_HHFA","A","2017",45.66624,
"CZE","HHFA","CURDEP","PC_HHFA","A","2018",45.41153,
"CZE","HHFA","CURDEP","PC_HHFA","A","2019",44.32337,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","1995",2.871597,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","1996",2.751794,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","1997",2.554415,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","1998",2.51363,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","1999",2.870562,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2000",3.286202,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2001",3.468455,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2002",3.825928,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2003",4.991519,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2004",5.205613,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2005",5.52019,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2006",5.688859,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2007",5.403232,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2008",5.266736,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2009",5.422293,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2010",5.633512,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2011",5.677969,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2012",5.693586,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2013",5.431663,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2014",5.215299,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2015",4.747032,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2016",4.534074,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2017",4.214485,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2018",3.754111,
"CZE","HHFA","LIFEINSRSV","PC_HHFA","A","2019",3.494328,
"CZE","HHFA","MFSH","PC_HHFA","A","1995",4.054554,
"CZE","HHFA","MFSH","PC_HHFA","A","1996",3.463573,
"CZE","HHFA","MFSH","PC_HHFA","A","1997",2.762332,
"CZE","HHFA","MFSH","PC_HHFA","A","1998",0.8473243,
"CZE","HHFA","MFSH","PC_HHFA","A","1999",0.4279017,
"CZE","HHFA","MFSH","PC_HHFA","A","2000",1.174093,
"CZE","HHFA","MFSH","PC_HHFA","A","2001",1.115252,
"CZE","HHFA","MFSH","PC_HHFA","A","2002",2.775009,
"CZE","HHFA","MFSH","PC_HHFA","A","2003",4.433482,
"CZE","HHFA","MFSH","PC_HHFA","A","2004",5.124293,
"CZE","HHFA","MFSH","PC_HHFA","A","2005",6.373183,
"CZE","HHFA","MFSH","PC_HHFA","A","2006",6.428952,
"CZE","HHFA","MFSH","PC_HHFA","A","2007",6.509576,
"CZE","HHFA","MFSH","PC_HHFA","A","2008",4.45714,
"CZE","HHFA","MFSH","PC_HHFA","A","2009",4.575242,
"CZE","HHFA","MFSH","PC_HHFA","A","2010",3.653753,
"CZE","HHFA","MFSH","PC_HHFA","A","2011",3.429879,
"CZE","HHFA","MFSH","PC_HHFA","A","2012",3.600141,
"CZE","HHFA","MFSH","PC_HHFA","A","2013",4.066224,
"CZE","HHFA","MFSH","PC_HHFA","A","2014",5.024819,
"CZE","HHFA","MFSH","PC_HHFA","A","2015",5.874469,
"CZE","HHFA","MFSH","PC_HHFA","A","2016",6.152729,
"CZE","HHFA","MFSH","PC_HHFA","A","2017",6.65609,
"CZE","HHFA","MFSH","PC_HHFA","A","2018",6.469594,
"CZE","HHFA","MFSH","PC_HHFA","A","2019",6.852213,
"CZE","HHFA","PENSIONF","PC_HHFA","A","1995",0.6079168,
"CZE","HHFA","PENSIONF","PC_HHFA","A","1996",0.9786003,
"CZE","HHFA","PENSIONF","PC_HHFA","A","1997",1.211898,
"CZE","HHFA","PENSIONF","PC_HHFA","A","1998",1.309044,
"CZE","HHFA","PENSIONF","PC_HHFA","A","1999",1.497897,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2000",1.807409,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2001",1.842611,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2002",2.121526,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2003",2.93035,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2004",3.360641,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2005",3.770907,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2006",4.221299,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2007",4.428675,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2008",4.75299,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2009",4.869908,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2010",4.93684,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2011",5.103264,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2012",5.073212,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2013",5.426953,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2014",5.932177,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2015",6.143936,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2016",6.191399,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2017",6.281749,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2018",6.322397,
"CZE","HHFA","PENSIONF","PC_HHFA","A","2019",6.320399,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","1995",0.0727475,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","1996",0.1347473,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","1997",0.1982759,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","1998",0.1949356,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","1999",0.2971489,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2000",0.3887278,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2001",0.3120324,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2002",0.3027996,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2003",0.3583717,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2004",0.2675128,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2005",0.2360377,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2006",0.210005,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2007",0.2365304,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2008",0.5193212,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2009",0.7661672,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2010",1.08566,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2011",1.503673,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2012",2.570035,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2013",2.953087,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2014",3.388574,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2015",3.254008,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2016",3.289286,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2017",2.512742,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2018",1.861701,
"CZE","HHFA","SECOTHSH","PC_HHFA","A","2019",1.955645,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","1995",60.40394,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","1996",58.93864,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","1997",55.80759,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","1998",57.87356,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","1999",56.76043,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2000",51.96697,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2001",50.45792,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2002",48.72539,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2003",37.0947,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2004",35.51623,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2005",33.99881,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2006",32.77094,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2007",31.95584,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2008",31.80535,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2009",31.42324,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2010",33.10004,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2011",32.04971,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2012",31.38232,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2013",31.6491,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2014",29.71758,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2015",30.16024,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2016",29.54222,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2017",30.37171,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2018",32.07712,
"CZE","HHFA","SHOTHEQTY","PC_HHFA","A","2019",32.67781,
"DNK","HHFA","CURDEP","PC_HHFA","A","1995",24.38848,
"DNK","HHFA","CURDEP","PC_HHFA","A","1996",23.0297,
"DNK","HHFA","CURDEP","PC_HHFA","A","1997",21.84105,
"DNK","HHFA","CURDEP","PC_HHFA","A","1998",21.54174,
"DNK","HHFA","CURDEP","PC_HHFA","A","1999",19.54057,
"DNK","HHFA","CURDEP","PC_HHFA","A","2000",19.47157,
"DNK","HHFA","CURDEP","PC_HHFA","A","2001",20.90249,
"DNK","HHFA","CURDEP","PC_HHFA","A","2002",21.5009,
"DNK","HHFA","CURDEP","PC_HHFA","A","2003",21.40715,
"DNK","HHFA","CURDEP","PC_HHFA","A","2004",20.96717,
"DNK","HHFA","CURDEP","PC_HHFA","A","2005",18.87913,
"DNK","HHFA","CURDEP","PC_HHFA","A","2006",18.13074,
"DNK","HHFA","CURDEP","PC_HHFA","A","2007",19.31854,
"DNK","HHFA","CURDEP","PC_HHFA","A","2008",21.3,
"DNK","HHFA","CURDEP","PC_HHFA","A","2009",19.77622,
"DNK","HHFA","CURDEP","PC_HHFA","A","2010",18.7979,
"DNK","HHFA","CURDEP","PC_HHFA","A","2011",18.57741,
"DNK","HHFA","CURDEP","PC_HHFA","A","2012",17.79555,
"DNK","HHFA","CURDEP","PC_HHFA","A","2013",17.23079,
"DNK","HHFA","CURDEP","PC_HHFA","A","2014",16.3121,
"DNK","HHFA","CURDEP","PC_HHFA","A","2015",15.90625,
"DNK","HHFA","CURDEP","PC_HHFA","A","2016",14.28248,
"DNK","HHFA","CURDEP","PC_HHFA","A","2017",13.48343,
"DNK","HHFA","CURDEP","PC_HHFA","A","2018",14.47047,
"DNK","HHFA","CURDEP","PC_HHFA","A","2019",14.11897,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","1995",19.93621,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","1996",20.97935,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","1997",20.9894,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","1998",21.49104,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","1999",21.94516,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2000",22.49348,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2001",23.54918,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2002",24.46787,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2003",24.30948,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2004",24.25411,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2005",22.41234,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2006",21.27448,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2007",21.72529,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2008",24.54439,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2009",24.39079,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2010",24.70972,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2011",26.1352,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2012",26.77375,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2013",26.96833,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2014",27.71976,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2015",27.27724,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2016",26.52519,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2017",25.7768,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2018",26.40287,
"DNK","HHFA","LIFEINSRSV","PC_HHFA","A","2019",26.55591,
"DNK","HHFA","MFSH","PC_HHFA","A","2003",6.922459,
"DNK","HHFA","MFSH","PC_HHFA","A","2004",6.901038,
"DNK","HHFA","MFSH","PC_HHFA","A","2005",6.850814,
"DNK","HHFA","MFSH","PC_HHFA","A","2006",6.80293,
"DNK","HHFA","MFSH","PC_HHFA","A","2007",6.680448,
"DNK","HHFA","MFSH","PC_HHFA","A","2008",5.300189,
"DNK","HHFA","MFSH","PC_HHFA","A","2009",5.812929,
"DNK","HHFA","MFSH","PC_HHFA","A","2010",6.326113,
"DNK","HHFA","MFSH","PC_HHFA","A","2011",6.242257,
"DNK","HHFA","MFSH","PC_HHFA","A","2012",7.662224,
"DNK","HHFA","MFSH","PC_HHFA","A","2013",6.997407,
"DNK","HHFA","MFSH","PC_HHFA","A","2014",7.200795,
"DNK","HHFA","MFSH","PC_HHFA","A","2015",6.818455,
"DNK","HHFA","MFSH","PC_HHFA","A","2016",7.111618,
"DNK","HHFA","MFSH","PC_HHFA","A","2017",7.563468,
"DNK","HHFA","MFSH","PC_HHFA","A","2018",7.191339,
"DNK","HHFA","MFSH","PC_HHFA","A","2019",7.387306,
"DNK","HHFA","PENSIONF","PC_HHFA","A","1995",19.86541,
"DNK","HHFA","PENSIONF","PC_HHFA","A","1996",19.48688,
